Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ROI: 2.00 µm per pixel: Channel 2: Mean	ROI: 2.00 µm per pixel: Channel 3: Mean	ROI: 2.00 µm per pixel: Channel 4: Mean	Area µm^2	Circularity	Max diameter µm
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	cf49ff65-9d29-4bdd-93d2-fc47b64c50d4	Detection		NeuN: Ignore*	Root object (Image)	Polygon	793.26	675.18	2514.0557	285.9167	2785.3057	151.002	0.5055	20.4006
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	054966eb-695a-42b6-9725-95f938cb0617	Detection		NeuN: Ignore*	Root object (Image)	Polygon	802.77	492.04	2552.2424	440.6667	7343.5454	150.3743	0.6471	16.9206
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	93d74638-8401-451f-b559-8c8225a37c96	Detection		NeuN: Ignore*	Root object (Image)	Polygon	458.59	149.82	2021.0312	263.5	1187	150.2479	0.6546	16.3909
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	5b0b4048-8917-4c00-afb4-cbffb9725475	Detection		Ignore*	Root object (Image)	Polygon	399.45	374.06	1086.7222	196.8056	622.5278	150.2512	0.2689	31.5659
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	86e9e5ca-9baa-46e8-a992-f9ec4e2c7985	Detection		NeuN: Ignore*	Root object (Image)	Polygon	378.45	167.17	2191.9697	274	1099.6061	149.9937	0.4998	20.4021
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	dbd0ec0a-3464-4638-8c41-8b61e615590c	Detection		NeuN: Ignore*	Root object (Image)	Polygon	404.95	195.43	1456.75	246.1667	1037.6389	149.6304	0.4966	20.7976
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	c1d6e826-9b6b-4091-accf-1a324a822bb0	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	880.01	563.73	6029.5312	350.4375	2961.7812	148.1246	0.5958	20.2596
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	7ab8c88d-cea5-4211-ad5f-f73d4b218249	Detection		NeuN: Ignore*	Root object (Image)	Polygon	594.48	243.02	1552.375	214.2812	1025.5	145.8721	0.391	25.5523
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	99fa2473-f46b-4650-be0e-8f2c0801171a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	449.88	235.92	1426.8529	239.0882	951.8235	143.2415	0.6328	15.9311
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	3ea25288-7e51-4432-a9e2-ed5e740ce860	Detection		Ignore*	Root object (Image)	Polygon	578.1	276.76	1419.8182	252.7576	772.0303	141.6299	0.5905	18.4083
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	89b45ff3-f5fb-469a-b301-0fda4a682545	Detection		NeuN: Ignore*	Root object (Image)	Polygon	352.37	211.27	1496.9656	249.7931	905.0345	140.1251	0.666	15.3444
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	69b5f42f-98c0-4ae8-be82-b8a4dd82c3e9	Detection		NeuN: Ignore*	Root object (Image)	Polygon	420.73	244.66	1405.8788	242.1515	921.0303	140.1363	0.5579	19.5027
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	01808144-22ce-42b5-8769-51ded07d39bc	Detection		NeuN: Ignore*	Root object (Image)	Polygon	435.47	175.25	1731.6129	270.9355	1167.8064	138.75	0.6654	14.7733
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	12f8b08d-3502-4f3d-9c23-9ea9b22b09c3	Detection		NeuN: Ignore*	Root object (Image)	Polygon	583.49	216.12	1453.1471	221.9118	970.7353	138.6025	0.4458	23.161
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	85606de0-f931-4025-b794-510832385106	Detection		NeuN: Ignore*	Root object (Image)	Polygon	379.6	218.8	1515.2188	253.0312	1068.5	136.2177	0.6074	16.7976
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	8f895066-f87d-430f-a1cd-06a4a6254f30	Detection		Ignore*	Root object (Image)	Polygon	464.88	241.91	1393.1724	238.7586	848.4828	135.8815	0.5671	18.5065
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	9411dda7-a647-4486-ae61-3c779d2518c3	Detection		NeuN: Ignore*	Root object (Image)	Polygon	736.2	397.6	2277.6001	505.2667	1957.2667	135.2583	0.5563	17.9212
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	5155d78a-4a85-4095-ab6c-e6b929691283	Detection		NeuN: Ignore*	Root object (Image)	Polygon	388.15	235.76	1592.7	243.0667	886.2	132.6147	0.6065	16.8669
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	45559961-9cea-4934-b354-a3818911171f	Detection		Ignore*	Root object (Image)	Polygon	460.48	231.66	1429.75	240.9286	713.0357	131.9992	0.5862	19.4744
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	f8fdcfdf-a5cc-4918-af0a-8354468d2bb7	Detection		NeuN: Ignore*: TREK1	Root object (Image)	Polygon	557.61	555.07	1671.4814	4751.5928	1972.8148	131.5039	0.6144	17.2446
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	e50e777b-8e9d-4ba2-997c-07a20458a3a9	Detection		NeuN: Ignore*	Root object (Image)	Polygon	420	288.17	1718.5161	260.1613	872.9032	128.2534	0.5643	17.0006
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	1247dd79-1da4-4227-a9ad-4484c56dbc86	Detection		NeuN: Ignore*	Root object (Image)	Polygon	822.82	474.76	2583.1614	414.871	2453.2903	127.4858	0.4632	20.8856
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	88bfb40e-6724-4a84-97ef-bde50edd9cfe	Detection		NeuN: Ignore*	Root object (Image)	Polygon	821.28	598.86	2226.4375	344.1875	3451.8438	126.8728	0.6603	15.1975
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	5b12cbf5-2194-421a-bcf7-f0969a8ce21c	Detection		NeuN: Ignore*	Root object (Image)	Polygon	202.76	1004.2	2019.7	407.4667	1253.9	126.746	0.6658	15.987
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	d8230aa4-8e49-4f4f-a79d-33a284af066b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	332.1	204.32	1586.1	248.0333	1139.8334	125.5133	0.5429	19.3152
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	eddd22f6-e6c7-4ef2-89ed-e42b6f7f7e36	Detection		NeuN: Ignore*	Root object (Image)	Polygon	320.87	207.42	1492.2667	227.2667	983.9667	126.1102	0.656	15.627
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	048caa3e-ea11-4555-822c-5893c5e911bd	Detection		NeuN: Ignore*	Root object (Image)	Polygon	477.49	278.11	1514.7587	256.8621	925.1035	125.1306	0.6189	18.2008
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	dd479c3e-e28c-46a3-a895-dc2f25185f43	Detection		Ignore*	Root object (Image)	Polygon	214.92	275.61	1019.6296	189.1111	578.7778	123.879	0.6241	16.2793
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	0523ba14-7318-4197-a0f3-4b90e5d7e06e	Detection		Ignore*	Root object (Image)	Polygon	512.92	246.86	1313.2693	223.4231	796.9615	121.1143	0.7102	16.0997
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	66866312-4559-45f6-94e2-106eb789578a	Detection		Ignore*	Root object (Image)	Polygon	296.67	389.52	1260.7037	217.3704	518.1852	120.6244	0.627	15.6201
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	2f3689e2-6441-4ebd-9c18-3f9dcbb53953	Detection		NeuN: Ignore*	Root object (Image)	Polygon	372.2	227.55	1430.5217	237.087	1007.8261	114.0267	0.6783	14.5268
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	89b6cd4d-a440-4615-bdee-8fc96d607b3b	Detection		Ignore*	Root object (Image)	Polygon	281.11	366.11	1120.8077	197.5	516.0385	118.251	0.6129	17.5003
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	d60e5e5f-d14e-4ffa-aeb2-a3b8bc7c4380	Detection		Ignore*	Root object (Image)	Polygon	360.14	309.93	1105.7142	197.6071	695.0714	118.7502	0.4954	17.4916
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	f01d78d9-57d8-468c-97ea-24d473d23b48	Detection		NeuN: Ignore*	Root object (Image)	Polygon	838.73	590.14	2539.3845	341.2692	1793.8462	118.6144	0.6464	15.3251
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	afbcf7d6-1e21-48bf-aba7-b54943d4d390	Detection		NeuN: Ignore*	Root object (Image)	Polygon	836.42	813.43	2870.9644	426.9643	2410.8572	117.3823	0.6432	15.765
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	78811913-a689-44b9-bd68-6efb9de732ef	Detection		Ignore*	Root object (Image)	Polygon	331.96	243.79	1293.8462	327.6538	735.8846	116.506	0.5752	15.9936
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	19188e95-4acf-4c34-b278-e2624750e3f9	Detection		NeuN: Ignore*	Root object (Image)	Polygon	777.22	626.52	1818	380.0769	1483	116.2401	0.6209	15.9763
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	5d2811b2-2132-4f1e-84dd-243a24f4ced5	Detection		NeuN: Ignore*	Root object (Image)	Polygon	349.2	172.24	1742.2858	233.0357	1023.4286	114.6207	0.4535	18.8976
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	fd4c18b3-7974-4cee-a904-ce4aa31f37a7	Detection		NeuN: Ignore*	Root object (Image)	Polygon	348.63	186.39	1653.7037	220.7778	1066.6666	113.5098	0.5106	16.5205
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	e3fbe857-28be-4cdf-a54b-dd89826bdca2	Detection		NeuN: Ignore*	Root object (Image)	Polygon	591.92	941.93	1900.8889	464.8518	1655.1111	113.3759	0.5822	16.3248
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	8bdaca60-e683-4c0f-b731-e6539d51daf0	Detection		NeuN: Ignore*	Root object (Image)	Polygon	428.81	185.95	1574.6666	268.1111	942	113.2327	0.6522	14.1224
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	229b3b7c-6890-4c85-aac4-3fbeed711754	Detection		NeuN: Ignore*	Root object (Image)	Polygon	550.52	586.88	2386.3044	399.6956	1896.0435	112.8767	0.6762	14.6566
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	7e2223db-02b9-4219-9f19-3b6ea74487c2	Detection		NeuN: Ignore*	Root object (Image)	Polygon	191.86	1006.9	1831.375	362.625	1192.9166	109.9952	0.6421	14.4228
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	1f5cb18f-fba0-4ea6-84c4-ad2668f0e1a0	Detection		Ignore*	Root object (Image)	Polygon	189.81	322.69	1145.4231	210.2308	468.4615	108.3835	0.5805	16.3724
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	f5584515-7cd1-41cc-bb55-d9bf1c69aa20	Detection		Ignore*	Root object (Image)	Polygon	250.25	243.05	1196.8182	182.7273	689.3182	104.8807	0.5191	18.1097
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	99da0b1c-84d0-4ff6-a064-fcc36ac41d9a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	606.31	410.24	1623.96	1301.5601	928.88	104.1318	0.6793	13.0014
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	3dd1f638-40f6-437e-a58b-5d5f2ba389a8	Detection		NeuN: Ignore*	Root object (Image)	Polygon	791.25	661.42	1774.6522	314.0435	2246.9565	104.2457	0.6223	13.4137
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	9c308c72-d610-46d8-874c-b7c16ab8b444	Detection		NeuN: Ignore*	Root object (Image)	Polygon	799.12	570.87	1843.4736	320.4737	1688.2632	102.9891	0.6639	13.7318
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	3779d43b-e816-4a40-91cb-2bb77e237a4d	Detection		Ignore*	Root object (Image)	Polygon	553.92	237.79	1304.75	257.25	777.1667	98.8793	0.4548	20.6168
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	1137b8b0-bad3-4299-b2d0-8f6f419c8b5a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	813.79	525.03	3460.1052	307.0526	1958.3158	98.3677	0.6766	13.4177
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	a9fc1de9-42e0-437a-b1d3-0515f1b9727d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	487.58	260.16	1482	246.95	988.3	96.6282	0.6075	13.7117
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	f2156528-4754-4ea0-b11a-c700883c7815	Detection		Ignore*	Root object (Image)	Polygon	354.93	177.1	1702.1052	229.4211	843.1053	95.9965	0.5095	17.7551
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	037f5e23-46a9-4191-bc80-f6038fc8583f	Detection		Ignore*	Root object (Image)	Polygon	297.32	416.04	1068.238	208.8095	426.4286	95.3678	0.6219	14.5385
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	5acdfdf8-d22c-4ec2-be2c-ac2671be4b9b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	566.48	934.2	1940.7059	528.2353	1482.5294	88.6185	0.4768	17.869
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	b5d0a71e-2143-4f0f-b0cc-0b73e86f4af3	Detection		Ignore*	Root object (Image)	Polygon	600.82	216.4	1014.25	189.1	659.05	87.1184	0.62	14.2986
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	688550db-327a-4dab-b75d-5c91e7cbe005	Detection		NeuN: Ignore*	Root object (Image)	Polygon	585.83	346.58	2035.05	1378.85	1061.55	84.8782	0.4717	16.3798
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	9122e34e-be98-4224-92cb-ea7e359ce66d	Detection		Ignore*	Root object (Image)	Polygon	413.13	315.48	1087.0625	193.3125	689.6875	78.3802	0.3706	20.1153
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	deeca629-c43c-44c4-93b5-caf165b7b055	Detection		Ignore*	Root object (Image)	Polygon	591.98	260.61	1239.7894	196.0526	725.5789	75.8688	0.4385	17.5715
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	59209d63-4a78-4a6c-ab5d-f46e3b87e847	Detection		NeuN: Ignore*	Root object (Image)	Polygon	775.05	518.46	2114.647	277.7647	2232.353	74.7546	0.6855	11.2803
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	3040adfd-b70f-4754-8900-563c58005348	Detection		NeuN: Ignore*	Root object (Image)	Polygon	602.57	955.17	2011.0667	457.4667	2065.2666	66.8814	0.7225	11.0081
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	3ec3455f-ae1b-4c17-82dc-f7aaef602f3a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	761.54	469.34	2763.7144	549.4286	2764.0715	63.8777	0.7186	10.0644
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	0ada69cb-7464-44cb-9310-54fbe5e06b48	Detection		Ignore*	Root object (Image)	Polygon	378.78	398.74	995.1429	191	494.5714	58.6239	0.3521	18.6088
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	e50c6f7d-befb-4809-8970-4e6d5c97b579	Detection		Ignore*	Root object (Image)	Polygon	201.27	358.34	1133	205.6	483.1	55.1173	0.5451	13.4641
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	d83d840d-9650-43b2-b298-9eacbe33b3cd	Detection		Ignore*	Root object (Image)	Polygon	346.51	220.6	1484.1	214	639.2	54.7449	0.6115	12.3472
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	c48525a3-6d89-453b-9ac2-b0f17218a806	Detection		NeuN: Ignore*	Root object (Image)	Polygon	446.33	649.88	2083.1819	292.7273	1758.8182	54.5012	0.6613	10.3091
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	4d5b3bae-6b05-4c71-825a-6641f63bc529	Detection		NeuN: Ignore*	Root object (Image)	Polygon	818.01	705.31	1827.7273	360.9091	2237.3635	49.8742	0.6807	9.8481
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	5944550d-b0d0-4e62-a42e-9b931ff272b7	Detection		NeuN: Ignore*	Root object (Image)	Polygon	280.4	343.64	1068.2	202.6	871.8	18.0054	0.5111	7.0738
DRG C F1_NeuN_IB4_Td-tomato_DAPI.lif - DRG C F1_coupe 4	d3ceb06c-f002-494b-a3d6-ef282eae0ec9	Detection		Ignore*	Root object (Image)	Polygon	109.38	906.61	1361.5	335	646	17.2436	0.6669	6.4989
