Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ROI: 2.00 µm per pixel: Channel 2: Mean	ROI: 2.00 µm per pixel: Channel 3: Mean	ROI: 2.00 µm per pixel: Channel 4: Mean	Area µm^2	Circularity	Max diameter µm
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	d6ef3a0d-732c-42f2-9164-09391a6209e1	Detection		NeuN: Ignore*	Root object (Image)	Polygon	576.87	400.71	2113.3452	345.6372	6300.0088	463.8679	0.4866	34.2992
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	cc4bb3c7-e977-4c1d-856f-09646ff46a3e	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	861.1	1053.2	5006.3452	503.9091	6989.6729	444.4281	0.5172	36.6104
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	c9437f0e-a771-441a-9342-c14f929e16d2	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	837.03	462.39	7478.0093	393.7727	7604.1548	461.5074	0.6627	28.9214
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	18fab2ed-aa53-42dd-933a-073f42b19d69	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	972.28	841.86	11604.2344	431.3652	10100.5391	460.879	0.6098	28.928
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	a98f287e-4a4c-4b55-ad76-accc2bccbb37	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	818.57	693.14	8527.0703	349.2566	6966.6992	459.1176	0.5775	34.589
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	dc42fe51-8785-4051-bbfa-6520f99134ec	Detection		NeuN: Ignore*	Root object (Image)	Polygon	1007.5	805.33	2362.4019	434.7054	6363.0269	457.1321	0.5619	32.9294
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	0fbd0ea7-9e9a-49fc-ac57-b157419cf400	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	937.63	958.66	11133.7725	480.3364	9896.6816	456.6469	0.553	29.6903
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	2b37f391-ff71-4c51-a367-a1ca088ab200	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	964.76	750.65	5550.0933	334.2897	3184.0562	452.8647	0.6303	29.0679
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	14097b7e-91e2-4dff-bd07-d5282e264682	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	1043.8	719.38	13463.4053	377.2264	8678.0186	452.3698	0.5835	29.48
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	2a59e75e-df2f-4d6d-819d-1b64bd7c3301	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	791.11	454.04	4971.8149	348.2685	5342.3794	449.3677	0.6552	28.7514
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	6a2aab8e-e84a-4abd-82a7-12939dc23333	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	801.67	359.86	7326.2568	329.4679	6068.4404	447.6292	0.6361	30.7006
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	07a7bef7-5502-4638-a6f5-d8d7132fb8a0	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	664.3	658.39	5940.9175	251.9633	4308.6787	446.6269	0.6267	31.674
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	681df7ed-4e04-409d-b96e-8e0950a3146e	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	801.3	631.33	4557.3174	318.3173	3223.8174	444.4882	0.6564	28.3541
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	104e295b-9401-498e-a93e-6f1385b4336d	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	810.68	376.3	6754.0093	367.1495	6708.458	444.5154	0.5409	29.788
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	d716083a-5a28-4c54-b4c3-c3e571f209c9	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	1007	703.43	5428.5869	339.8349	3802.4495	444.1246	0.5534	30.1393
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	8db3822f-3718-4608-911a-2276800ca765	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	833.57	586.3	8212.123	389.2642	5958.6226	443.6388	0.7179	27.8551
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	7a68202a-d44f-473a-a416-01c05005f96c	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	945.33	939.08	11006.6543	406.5981	9790.5322	441.5102	0.55	31.1838
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	99c19b27-1b68-43d7-a7d0-88749af072b3	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	841.41	382.83	6785.6079	391.1569	6790.0195	436.2061	0.5881	31.4107
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	69680d5a-8054-4443-ae2e-89d59a46234d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	847.82	533.97	3206.1028	348.8785	8210.7285	435.231	0.5823	31.6715
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	df606719-39fa-4897-ad82-71710b6b184e	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	414.78	827.14	8394.6504	423.3398	8077.8154	434.1204	0.6455	28.3542
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	61f60270-045f-40a7-8010-ad0734aa65b4	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	844.1	1023.4	9068.0469	413.4717	8774.2451	429.2578	0.6402	28.6364
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	71d586d5-efaf-4a36-9242-f903b477738c	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	985.37	797.67	5730.8989	428.4748	9234.8184	428.6187	0.5549	30.9052
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	d4738c14-7e52-42d7-b79f-8c8ad2994a90	Detection		NeuN: Ignore*	Root object (Image)	Polygon	981.04	693.54	2184.4175	361.0971	5496.5825	424.3668	0.6549	26.2434
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	b710a0a4-c7a1-42f2-863c-d6afc11491b5	Detection		NeuN: Ignore*	Root object (Image)	Polygon	823.77	646.95	3237.1545	344.1856	5944.0723	423.3723	0.6744	27.7224
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	91e006ab-3e53-4ba6-b751-92ea0166fb81	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	868.45	753.54	7447.8237	346.0784	8073.4805	422.0017	0.5666	29.95
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	d364d790-07d1-411d-b56a-7b0941dc3a83	Detection		NeuN: Ignore*	Root object (Image)	Polygon	623.77	542.62	2073.6382	348.2857	4234.457	420.2444	0.5814	29.91
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	44a60ad7-0b78-4cf7-a771-72ac772ebbdf	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	695.92	430.83	8839.0781	354.1274	5806.2158	418.7537	0.558	31.1972
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	d29161e6-4023-4c30-949e-45f60870a7f9	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	520.5	908.93	8140.2134	344.4854	7258.8154	417.7542	0.6154	33.2648
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	0b7a2f22-e0ad-4215-a73a-d4c77bf57642	Detection		NeuN: Ignore*	Root object (Image)	Polygon	740.05	513.87	2686.6797	415.4272	4321.7866	417.2488	0.6345	27.6856
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	ac7f426a-f76a-43ee-80e2-c3392e5c70b5	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	933.3	515.02	9156.5293	391.6863	7692.7549	415.1301	0.5869	30.5093
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	496ae14a-f7f9-406b-806d-b9d09ea6e809	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	682.61	542.75	4302.4751	344.8515	6080.6831	411.2545	0.5306	30.5751
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	e4fe8049-ca0d-47cc-8912-0267bc03837f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	906.32	715.89	2313.1738	364.6631	6930.978	410.8966	0.5652	32.6511
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	6790cfa6-d3ce-4785-9563-f779f1a77ea8	Detection		NeuN: Ignore*	Root object (Image)	Polygon	560.3	932.39	2014.8529	381.9902	5101.2061	410.9962	0.6234	27.3545
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	4e6377a5-3f41-4e61-a06c-ccf01b694b9b	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	806.89	670.31	9004.6221	338.3673	6799.6328	409.5003	0.6145	26.7309
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	17544cae-9ef7-4e06-a67c-67f8f864c5b7	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	377.63	469.43	5529.4648	393.0808	4857.3335	406.8896	0.5793	32.3897
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	fea945b0-5d74-4f6e-b71d-a50a996d306b	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	934.32	805.6	10609.5801	813.58	8777.0801	403.1268	0.6304	28.923
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	5ae3b94b-6bf8-4cbb-805d-62dcbb834253	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	868.39	534.87	9820.3086	357.3298	7243.8726	402.1263	0.6564	28.4138
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	d536c90f-6462-4771-a00b-253831e10d93	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	927.33	938.28	13534.3203	419.6	12262.0596	402.743	0.5617	33.2437
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	ea722576-0c34-40ea-8043-a364affc3180	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	792.55	803.34	6346.9092	384.505	8177.4546	401.497	0.5594	28.5919
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	edb2c5b6-f178-440e-8412-d7682f3b98ba	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	994.95	650.26	8716.29	366.59	8626.7197	400.6376	0.414	37.4788
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	e9739b54-79e0-4b76-be1f-17fd2b9359e0	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	523.01	834.3	6938.875	358.4688	5994.625	400.8677	0.6266	27.6419
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	44b78ffc-9f5f-4ce4-a5de-b6df493735c2	Detection		NeuN: Ignore*	Root object (Image)	Polygon	550.93	697.16	2356.2708	330.3333	2913.927	400.5023	0.642	27.0036
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	2c0bed2f-cb2a-48e6-9103-f835b4c519ef	Detection		NeuN: Ignore*	Root object (Image)	Polygon	446.64	891.48	3235.6421	367.8737	5423.3159	399.4925	0.6318	26.6502
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	f9b33c60-acac-4d82-84d0-1943c2c6f022	Detection		NeuN: Ignore*	Root object (Image)	Polygon	886.72	761.8	3892.293	318.303	3690.4443	396.8799	0.6778	25.0246
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	a07b9f84-fc6b-442e-9709-ac9304720748	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	797.02	418.6	6146.3896	364.9158	3311.958	395.3611	0.6044	28.8512
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	9121cadd-3e7c-468b-9b48-ba73ab6fe8b0	Detection		NeuN: Ignore*	Root object (Image)	Polygon	370.73	422.14	2083.3979	409.3979	4011.7849	395.1187	0.6037	30.7015
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	0b42860e-ef99-42fb-af18-8851364ee7ac	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	805.7	399.55	4020.3542	305.7708	3332.427	393.1156	0.6448	26.1059
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	8e81ffec-413b-486d-aab7-7ba23e913ec0	Detection		NeuN: Ignore*	Root object (Image)	Polygon	607.05	493.4	2491.6494	313.268	4872.7627	389.1262	0.5593	30.7004
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	3d1b2b65-fbdb-4dae-9108-ef4ff7877393	Detection		NeuN: Ignore*	Root object (Image)	Polygon	900.23	405.17	2277.0967	437.6129	7364.1504	387.0795	0.6535	26.4584
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	255033af-d044-430c-9374-d3173a4b96bf	Detection		NeuN: Ignore*	Root object (Image)	Polygon	556.54	589.35	2035.9432	289.8977	3271.6365	386.1477	0.6691	24.9665
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	87b2389c-2511-433d-a444-7a9b9efc36e6	Detection		NeuN: Ignore*	Root object (Image)	Polygon	415.83	808.21	2559.0212	348.3511	7142.936	385.8898	0.5734	27.2977
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	3a97592c-4d9b-4286-9d60-c4da5bfbc0e9	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	929.55	893.94	11518.5273	418.5494	9635.4287	385.7441	0.6495	26.6897
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	561f9b4d-a4a2-40ef-aafc-9609d7c5dd35	Detection		NeuN: Ignore*	Root object (Image)	Polygon	920.8	722.48	2517.4868	415.5658	5134.8027	311.3669	0.6149	24.4964
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	b1c169b9-dd82-4040-9433-9d793bbef209	Detection		NeuN: Ignore*	Root object (Image)	Polygon	350.77	667.47	1584.7472	306.1758	5599.6704	383.3782	0.6362	28.043
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	1805571c-4881-4dab-89a9-b66a72c0ed7c	Detection		NeuN: Ignore*	Root object (Image)	Polygon	476.93	449.48	1771.1277	354.2128	7833.8936	380.2352	0.6293	28.501
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	2cef0586-5c65-4453-ae68-160c98e0ddba	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	876.72	501.36	10694.583	356.3958	6262.0938	379.7541	0.5737	29.7707
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	900eaed0-3900-4cda-b915-54a965417623	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	964.92	822.22	11864.4492	454.0786	5293.7979	378.5177	0.6292	24.653
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	18de0061-cdcf-4aa5-b1b6-600690c9d389	Detection		NeuN: Ignore*	Root object (Image)	Polygon	587.69	698.66	2861.9102	269.2472	4280.0562	377.4939	0.6706	25.8313
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	d89b5445-c98c-495b-91fb-4c5d674a0d5d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	388.22	793.74	3994.1819	323.6818	3414.6477	357.942	0.6212	25.7103
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	3e894226-9889-4b21-9dfb-6f2b99bcfd43	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	499.14	835.39	5906.7251	319.7582	4071.9121	370.7382	0.6389	26.7682
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	9a505243-9be3-47bb-b6ca-3d6213d7c26e	Detection		NeuN: Ignore*	Root object (Image)	Polygon	429.76	728.53	2754.0652	350.7609	3817.0435	370.6349	0.5888	30.009
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	f1f88f48-8ce0-4b94-9c27-e3f8697d6162	Detection		NeuN: Ignore*	Root object (Image)	Polygon	900.93	483.93	3243.2197	392.8352	7262.1431	367.2724	0.6771	25.5048
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	e7da2f2d-e874-4f41-95ae-064a5d4ca7db	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	369.79	784.97	4074.9658	376.8068	5480.7158	361.5826	0.6689	24.0501
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	beb9d8f1-46cb-4559-9113-8de02746264d	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	1027.7	861.61	6896.7729	345.4432	5407.1704	367.4059	0.6375	26.0785
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	7becd82c-fd52-46fa-82bb-70c3eb2e67cf	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	391.19	926.09	4384.2324	297.9767	5851.5347	358.734	0.5741	29.365
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	4a680b3d-eda3-44ce-95f7-9ee6290b4f45	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	806.02	508.33	4011.8296	418.4204	7368.8296	357.7326	0.6052	25.504
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	33e0f783-dcea-45ef-8621-ae406624c29f	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	718.78	687.36	6512.186	256.2791	4844.7324	356.1324	0.6162	25.654
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	79f378a5-aaea-4fca-bd46-56e1df68f9c3	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	833.04	682.46	5927.4697	332.0482	6283.6865	355.2518	0.6458	25.7414
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	799e9376-7c7c-4955-8853-3d14e2740067	Detection		NeuN: Ignore*	Root object (Image)	Polygon	470.39	738.04	2806.4939	319.9639	1687.6747	354.248	0.6265	27.059
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	43d2e8fb-d504-4a5a-9f0a-9390765194fd	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	939.7	758.51	5464.0244	394.2927	7399.3169	354.2601	0.7215	23.9131
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	73ac76ee-61ac-42b4-bc86-4416eaefd7da	Detection		NeuN: Ignore*	Root object (Image)	Polygon	747.33	600.5	2357.1035	314.931	4058.9312	354.5021	0.639	26.517
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	1feefabf-8122-4792-a537-691b0f38adfa	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	441.67	872.7	10737.4717	376.5506	7096.4717	352.5115	0.4624	28.8069
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	df90974c-ae6d-4e26-b43d-5054ff934541	Detection		NeuN: Ignore*	Root object (Image)	Polygon	568.79	804.69	2733.3679	301.2414	1806.5287	352.2483	0.6993	23.9511
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	6ef23ba4-8dd0-4109-a549-fc649a149c86	Detection		NeuN: Ignore*	Root object (Image)	Polygon	909.94	1031.4	2521.0723	364.4217	2457.0723	348.7189	0.5589	30.0002
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	ec672dc2-d2aa-456f-801a-23ba777c4042	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	481.52	422.22	6719.7905	380.2907	7692	345.4933	0.3961	31.627
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	ffdf28f0-4423-4c17-b4b7-609931a95f3f	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	1000.2	894.22	5284.939	348.3293	4983.0488	344.7451	0.4496	31.8922
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	22e65f4f-56a9-4eea-a8cf-a9ae27db805d	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	1049	699.93	7668.6587	324.4146	5940.8169	345.1065	0.5571	29.0969
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	568d9a01-3c20-477a-96db-2ad986886785	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	954.49	731.54	5375.5239	380.7619	4545.5835	345.5076	0.6473	25.0176
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	b2b07b39-274e-4b14-82ed-57cbad14edf5	Detection		NeuN: Ignore*	Root object (Image)	Polygon	741.65	408.35	3488.9277	370.6145	6691.2168	344.2337	0.614	29.5157
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	2a23ff2c-6af7-4928-b730-de40d0611b79	Detection		NeuN: Ignore*	Root object (Image)	Polygon	813.33	550.03	3496	415.1647	8298.3408	343.6308	0.6342	26.4346
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	ab53f9b6-f5bc-4215-83d6-352054354e10	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	856.19	569.65	8827.8232	385.076	7101.4302	341.9973	0.5469	31.2129
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	e133fda1-30c8-42dd-afe0-2863233b2331	Detection		NeuN: Ignore*	Root object (Image)	Polygon	453.04	405.48	1298.9747	305.9114	2994.8481	340.8882	0.4956	29.5129
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	737421dd-3bc6-4278-96e7-c4ebd7e8a56c	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	839.59	484.79	4181.1729	399.1975	7860.8521	340.2452	0.6798	25.3357
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	766e0344-04a3-4b51-8e29-440782a44add	Detection		NeuN: Ignore*	Root object (Image)	Polygon	846.85	360.88	3063.6973	425.3684	5716.6973	312.3484	0.4867	26.419
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	591123ce-97b1-4982-9d26-587770e91ef7	Detection		NeuN: Ignore*	Root object (Image)	Polygon	440.53	805.29	1576	319.975	2140.4875	336.2523	0.6201	27.1916
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	c496dc96-55a3-489b-944d-75519f7ea3b4	Detection		NeuN: Ignore*	Root object (Image)	Polygon	413.83	684.72	3616.5066	299.4546	6389.2207	335.2491	0.6076	26.9978
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	09c7cce1-cd2e-46f6-a29c-040bd0a70a39	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	883.99	445.49	7883.1885	410.1882	3553.4824	332.9988	0.5756	27.2094
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	baa3de14-9f35-4f3b-ab8c-cee51d361550	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	953.3	848.09	5856.1406	477.3662	6243.127	296.236	0.4789	26.7519
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	f5583879-17e8-47c2-9eca-6f5208e533d1	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	935.69	860.54	5720.4321	448.2346	9399.2715	326.5633	0.4969	29.1548
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	ba804f3b-d682-472e-af3c-27af1ae2c456	Detection		NeuN: Ignore*	Root object (Image)	Polygon	779.44	434.04	3365.0723	400.3735	5468.6025	332.7732	0.6552	24.2203
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	621496dc-86e7-49da-9967-6a0f33f83c14	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	870.2	577.02	4632.9868	364.1447	7850.4077	332.1143	0.5506	27.1383
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	7b817539-d98d-4fa0-9340-9389e1ed6558	Detection		NeuN: Ignore*	Root object (Image)	Polygon	1046.2	794.06	2278.0513	314.0769	4914.2822	330.125	0.6534	26.3092
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	a5ea5eba-2195-4285-95c8-fccda163a37b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	429.56	698.39	1881.8643	340.4938	6254.8765	331.2402	0.6854	23.5909
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	a40fe22a-c293-4178-b724-d40736d076e2	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	938.7	542.63	4196.8779	413.7439	5531.7075	328.8664	0.4881	27.7054
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	54c52132-4316-4f62-a796-83d11f670ee9	Detection		NeuN: Ignore*	Root object (Image)	Polygon	984.74	816.64	3909.9727	392.6028	5125.644	326.0177	0.6689	23.6937
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	9ff0cd1e-f007-4dd3-8156-df6130c620a2	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	824.03	355.22	6479.6875	306.475	5889.6626	324.7377	0.5264	27.1036
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	a45a1c76-47b2-410e-b60a-6f6b5eb7b0ec	Detection		NeuN: Ignore*	Root object (Image)	Polygon	984.15	710.96	3063.5195	440.7792	5590.896	324.1184	0.604	26.1978
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 1	4e547eeb-47d7-4f22-9ebe-0e43b8109d1d	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	680.95	507.6	4438.3027	319.8026	4428.8555	322.7511	0.6105	25.1245
