Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ROI: 2.00 µm per pixel: Channel 2: Mean	ROI: 2.00 µm per pixel: Channel 3: Mean	ROI: 2.00 µm per pixel: Channel 4: Mean	Area µm^2	Circularity	Max diameter µm
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	8335b970-5026-4f4d-8930-6d8d66e55feb	Detection		NeuN: Ignore*	Root object (Image)	Polygon	338.63	628.2	2849.7603	618.1157	2675.7107	497.8941	0.5015	38.2786
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	54ba381c-7897-4924-b001-3fc5d64cd679	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	392.66	456.63	4414.2891	607.7521	9148.6035	496.2531	0.6302	30.5079
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	9235d09e-aced-4202-924c-06b511b488a2	Detection		NeuN: Ignore*	Root object (Image)	Polygon	835.21	798.01	2255.4263	408.5328	7742.2295	493.4935	0.4691	32.9397
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	b4093957-5303-4c35-abc6-10d926efc498	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	429.05	414.69	8830.7559	522.5378	7619.6807	481.9938	0.6679	28.3888
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	1afdb5db-a6e9-426a-a095-3a44f5c11096	Detection		NeuN: Ignore*	Root object (Image)	Polygon	446.1	853.92	1823.8983	480.2627	5146.415	479.2406	0.6725	28.4262
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	33326535-c95a-479d-a570-389e23face7f	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	798.08	718.58	4984.3306	485.1217	9011.9395	476.1336	0.6603	30.1485
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	12dcc392-d814-418e-87eb-b8debf4217a0	Detection		NeuN: Ignore*	Root object (Image)	Polygon	519.89	613.85	2918.8718	686.5299	1939.7778	471.3997	0.651	32.1614
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	d661ec0e-6f6f-47ce-a704-d9e184b8adcc	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	888.07	791.93	5931.2261	462.6522	5950.4609	471.3836	0.5676	30.9057
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	77f82cce-f3e4-4d71-a5d3-fa90db3b6935	Detection		NeuN: Ignore*	Root object (Image)	Polygon	282.06	608.04	3327.6519	436.6518	6713.0713	464.6265	0.6964	27.7282
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	697a9450-f116-40a0-ae61-3a558f0b9b56	Detection		NeuN: Ignore*	Root object (Image)	Polygon	502.3	737.49	2063.0188	351.5421	6193.5703	459.38	0.6848	28.8767
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	32e472f6-538e-4b2c-a1dc-0358d2883bab	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	371.57	443.81	11100.5713	585.2321	10690.1699	456.4479	0.6288	31.7911
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	6aa67d4b-2dcc-4688-a51a-c3856964676b	Detection		NeuN: Ignore*: TREK1	Root object (Image)	Polygon	1011.5	1128.4	3060.7568	4302.793	1296.7928	457.383	0.3287	50.7769
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	38106f58-4e22-489d-aefe-7f65c89f329e	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	457.17	443.74	12706.7246	487.789	8535.917	456.6364	0.6538	28.2698
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	a2f9e365-7bac-4d87-a45a-d99ae1c41db8	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	869.31	680.46	9491.083	482.8982	7887.8149	443.008	0.6633	28.7238
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	e091b092-502b-4536-88a2-85b032393cf4	Detection		NeuN: Ignore*	Root object (Image)	Polygon	428.71	673.22	3352.75	442.8269	4888.5771	442.1421	0.6673	28.8254
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	3a1b922d-385d-470a-9cc4-7834d360d253	Detection		NeuN: Ignore*	Root object (Image)	Polygon	537.3	675.04	2244.2056	339.9533	5348.8223	441.0046	0.7057	26.9268
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	d9f375be-6b4c-4b4d-bee0-8c3280a5ea4c	Detection		NeuN: Ignore*	Root object (Image)	Polygon	438.9	701.21	2802.4863	448.4679	6756.5229	434.5138	0.6663	28.0414
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	8db43fae-bcf0-4397-839a-12bae3be268d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	484.48	478	2495.4392	540.4019	4805.0933	428.1075	0.6106	31.1857
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	7ed40acf-c7aa-4964-8a91-af07c6a6def9	Detection		NeuN: Ignore*: TREK1	Root object (Image)	Polygon	829.53	613.62	3904.0864	13796.8945	2108.7114	425.7607	0.648	28.506
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	c0845d9b-8751-4fb3-b681-1650a57a1599	Detection		NeuN: Ignore*	Root object (Image)	Polygon	508.12	806.57	3445.6382	475.2095	5342.981	424.2637	0.6484	27.3724
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	aaebe236-aeed-4715-bdda-55bed24f212c	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	409.38	537.48	6369.2388	549.375	3580.8181	341.6034	0.4648	29.3456
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	9d9e9320-a38e-4d5a-b3d1-b108bf6b76b9	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	568.95	788.59	4486	2488.2285	9318.2949	422.7453	0.6487	26.4184
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	909e0ae3-2e43-4e09-8ce3-f951e1b0ea1a	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	526.33	386.8	8492.4756	449.7087	6665.8833	416.8598	0.5305	32.109
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	a289e111-2410-4a52-aca3-acd6c443ff91	Detection		NeuN: Ignore*	Root object (Image)	Polygon	782.41	736.25	2703.353	387.7157	7800.0098	415.2625	0.5657	32.805
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	efbed078-1d2e-4e3f-849c-93d91dc4ce86	Detection		NeuN: Ignore*	Root object (Image)	Polygon	449.87	509.31	2391.5757	580.0202	4404.98	415.2616	0.6671	26.9719
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	32a1029e-3db4-4670-a7d4-208779d69377	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	862.64	729.55	9433.4541	423.1717	5767.4648	413.6285	0.6647	26.6263
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	2bbea256-615b-4956-970a-51a3058f7c81	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	322.58	538.67	6562.5049	484.9596	5542.606	411.1092	0.6253	29.3012
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	5750e98a-dbcc-472d-8c84-3e1705490cc3	Detection		NeuN: Ignore*	Root object (Image)	Polygon	541.08	653.2	3266.2693	366.1058	5090.9712	409.1212	0.6653	27.8927
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	63602648-735e-4caf-970c-d0128405e1bd	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	370.15	499.36	7047.4902	384.3726	7845.8433	408.3698	0.5989	26.7155
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	dc1ee23b-7fce-4c04-819a-4fca67ccc2c3	Detection		NeuN: Ignore*	Root object (Image)	Polygon	595.12	608.97	1617.08	378.29	3450.6799	407.8788	0.6412	28.0693
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	014029bb-429b-46c8-a7eb-403c59ce4919	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	424.19	549.01	5894.3916	650.3917	2676.1443	406.6299	0.6437	28.3895
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	a304d8cd-63bf-4d7e-9acc-f0ab10765849	Detection		NeuN: Ignore*	Root object (Image)	Polygon	314.16	585	1383.3608	313.9485	4532.4229	406.1241	0.5736	32.6521
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	bac06556-7dfc-4e80-8b1f-bbb0bd8b8251	Detection		NeuN: IB4: TREK1	Root object (Image)	Polygon	430.87	651.71	4446.3882	16618.9219	4295.126	404.7434	0.5515	29.2515
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	9ed3e84d-c8cf-4417-8339-72b20c6dd090	Detection		NeuN: Ignore*	Root object (Image)	Polygon	777.46	628.21	2479.3469	796.551	5220.041	403.7464	0.6347	28.6529
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	3b40bdd9-4502-43b1-8b2c-52ec98f1a95c	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	340.61	569	5283.6104	340.0526	3367.3474	401.5132	0.4882	35.6656
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	b49f1c35-8f22-45f8-9f3e-1eaf037601d8	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	567.52	808.92	4156.2246	453.1939	8397.1836	398.985	0.6386	29.0225
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	c3e46bdc-8893-4802-b06e-9b1e225b0f3a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	337.24	475.68	2508.9785	468.2258	5820.312	396.5171	0.6334	29.1379
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	39042d3e-5b14-4a6b-b626-f2d1b697be32	Detection		NeuN: Ignore*: TREK1	Root object (Image)	Polygon	553.55	481.63	3225.0859	15541.1934	2587.6128	388.4975	0.6843	26.2483
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	ff5730ea-f320-4231-88c1-730849f009a7	Detection		NeuN: Ignore*	Root object (Image)	Polygon	541.7	780.56	1832.766	371.1064	3782.9255	386.2547	0.5155	31.1323
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	988029aa-d1ff-4814-97a8-433e46224f5c	Detection		NeuN: Ignore*	Root object (Image)	Polygon	838.23	632.16	2785.532	582.6595	6984.3936	386.3748	0.6173	29.6001
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	a5c7e2a5-3805-43d1-87c3-37c6a6f63c34	Detection		NeuN: Ignore*	Root object (Image)	Polygon	903.17	806.35	3071.7334	428.4111	6533.2334	385.5115	0.7247	24.9227
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	6b18ee19-4810-4186-98c1-82dccb199a1b	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	805.6	522.44	20314.4941	399.6842	7133.3159	385.3734	0.5093	33.7357
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	2fb7be71-97e8-48e2-9f99-ce5959c6a5eb	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	429.24	826.13	5843.1763	371.1412	6701.0117	372.4945	0.6237	26.6691
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	ddaeafcd-f119-440d-b66d-4467e2b3fec3	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	511.4	352.8	12446.6514	468.8954	5941.1279	357.9052	0.677	25.2471
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	925f3389-1390-46f6-b32f-12a39100c4e2	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	470.85	360.01	4050.6965	444.1011	9708.2695	371.6387	0.5621	28.7345
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	3abca22e-8a66-49c7-8680-763712a1a2d3	Detection		NeuN: Ignore*	Root object (Image)	Polygon	542.73	805.9	3316.4431	398.8182	6802.8862	368.1234	0.6704	25.8343
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	eca2e3ac-211e-4ae8-a99c-1db8f3b87b6e	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	438.88	443.77	11220.1357	473.6296	8498	366.6366	0.6725	28.4292
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	de84235f-df1f-49d9-b930-43a807cddb81	Detection		NeuN: IB4: TREK1	Root object (Image)	Polygon	794.39	647.02	4320.4771	11367.8066	2299.8408	365.0071	0.5594	31.8482
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	b5acb03b-424c-4b8e-8034-88da69e3d27a	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	531.27	821.15	5709.7417	443.7528	5857.2246	361.2353	0.5347	32.2503
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	b779d5d2-5c8c-4c9c-a7c9-49cbac3449ac	Detection		NeuN: Ignore*	Root object (Image)	Polygon	808.38	749.47	2567.7642	450.3146	8045.8428	361.6292	0.6083	26.5219
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	3127d501-8dd3-4b7e-85f2-347a436a4d05	Detection		NeuN: Ignore*	Root object (Image)	Polygon	413.53	614.83	2028.8125	266.55	5151.4751	361.0085	0.7111	25.1669
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	cddd999c-35c9-4504-bde7-99e4291a9280	Detection		NeuN: Ignore*	Root object (Image)	Polygon	437.35	469.38	2634.9883	499.9294	6096.6943	360.1068	0.6777	23.8204
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	ea8adec7-77f8-406b-b461-6cb2b8166b6e	Detection		NeuN: Ignore*	Root object (Image)	Polygon	599.96	587.14	1668.9518	299.1205	3411.0964	358.9893	0.6603	24.7303
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	dde88277-2f9a-448e-8b3f-a10abbd6087d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	806.69	495.67	3288.5596	444.5595	7502.8213	357.3781	0.5978	30.4639
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	7c6a62ec-22cc-4d3e-8376-858be03bbc91	Detection		NeuN: Ignore*	Root object (Image)	Polygon	459.26	613.22	1849.4236	324.9765	4540.1646	354.2551	0.5509	28.3632
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	b84caa60-e382-4b16-855a-9bd1d93442c8	Detection		NeuN: Ignore*	Root object (Image)	Polygon	758.21	691.36	3638.9194	416.0805	6064.793	354.1293	0.5066	33.0335
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	fc09816e-5a00-435c-b77f-a24260e9cfd5	Detection		NeuN: Ignore*	Root object (Image)	Polygon	727.16	665.22	3423.8271	406.5803	6958.8643	351.9888	0.6559	23.0977
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	76ef30bd-4adf-4a2e-b5f0-696d44c63f5a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	898.29	745.43	3782.8691	514.0952	5235.3931	351.1357	0.6662	26.5173
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	b1b01a77-c669-4092-ad0f-0e99cbd3e2ad	Detection		NeuN: Ignore*	Root object (Image)	Polygon	505.27	432.26	2239.25	539.8452	8713.5596	348.1311	0.6639	22.8455
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	f2f70b89-009e-4ca3-95fd-bb286f803c03	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	741.18	755.57	7857.5	399.1375	9797.6875	342.4832	0.6842	24.7702
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	4de20736-8006-4f30-bf34-b609708687d2	Detection		NeuN: Ignore*	Root object (Image)	Polygon	563.14	757.74	2611.0122	508.0854	6528.1221	340.3705	0.7006	24.2761
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	1430e30b-1177-42d7-95da-e98a2f2c5a38	Detection		Ignore*	Root object (Image)	Polygon	862.31	505.08	1283.7683	3356.0977	561.4634	337.2568	0.4514	33.6476
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	3201f76d-5a1c-470f-b18c-a140f5505a3c	Detection		NeuN: Ignore*	Root object (Image)	Polygon	339.18	643.47	3614.6233	340.3896	3661.8701	337.3566	0.628	24.7849
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	1e0206ff-f588-457f-a610-54a424674b02	Detection		NeuN: Ignore*	Root object (Image)	Polygon	585.15	800.76	3594.3494	446.8072	4854.3857	334.0003	0.6304	24.5256
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	59cc388d-184c-4d30-9deb-2f19f0a94d88	Detection		NeuN: Ignore*	Root object (Image)	Polygon	417.78	394.09	2552.3538	489.2805	8708.2314	329.506	0.5903	26.9721
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	d22d4abe-6677-4653-8052-a38f1234d81b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	746.08	707.44	2906.2207	383.4026	4388.7534	330.3658	0.634	24.461
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	766649a1-e401-499f-b4e9-4f2adea870b8	Detection		NeuN: Ignore*	Root object (Image)	Polygon	463.89	465.91	3251.4692	2487.2346	6703.4321	327.7465	0.5714	25.1906
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	073ecbf7-a25a-44c0-be0b-67404ccf863e	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	445.4	424.74	6233.3374	416.9625	4165.2251	327.6301	0.5616	25.6022
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	a8eba63c-8573-4556-963f-4ae71411d1b7	Detection		NeuN: Ignore*	Root object (Image)	Polygon	831.87	768.71	2645.1899	495.8607	5587.6709	327.3757	0.6156	25.3216
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	27b03584-4087-4a0d-8e71-4812c4aace19	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	857.69	644.09	9625.2949	599.7308	6777.5771	327.4914	0.5727	28.6776
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	03c2df68-ff49-4605-b05c-60a69d204060	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	826.24	530.68	11281.7979	342.0506	4626.519	322.8658	0.6041	27.0743
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	660d0a40-99f0-45e2-a885-01a4176cbf6f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	580.07	772.06	2481.4558	600.3798	4833.5317	322.6225	0.5087	28.6371
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	5cc5d0e0-d711-46f0-9635-c1e990bd1e8e	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	777.3	756.98	4910.1538	456.7564	3676.1411	320.3865	0.6623	25.2785
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	9c636b2c-925b-4a56-91fc-42433a686572	Detection		NeuN: Ignore*	Root object (Image)	Polygon	746.79	640.94	3079.3684	395.0395	6457.4473	314.8528	0.6829	24.2978
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	0005b156-3724-4245-998c-1bf55e883033	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	458.09	379.52	8157.4668	1374.4933	8706.3867	312.4918	0.5975	23.3766
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	568fbb7a-c48f-4c8b-b68a-20f80486623b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	429.22	625.43	2476.3467	329.4267	6470.0801	312.2438	0.6601	23.049
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	ef3f6016-9fd2-493a-b0eb-643ab29e977d	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	440.75	375.91	9687.3945	526.25	8421.6973	311.0053	0.6372	24.2734
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	011d761e-14e3-4c94-a564-cab291a29ce4	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	809.46	683.25	8528.2803	506.0267	9692.3604	310.7468	0.6458	26.925
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	f21c520d-f741-4d99-860d-8a7c8bb2fe94	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	469.45	421.13	6258.1733	357.12	6767.2266	311.2444	0.6233	25.7007
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	751ec211-92e9-4ef9-92b8-19977294c1b3	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	362.54	482.86	7379.4473	412.0921	4523.8027	308.7597	0.6109	24.1886
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	fddedc0b-45dc-4bdf-9f30-fc1df3cfd788	Detection		NeuN: Ignore*	Root object (Image)	Polygon	408.4	411.18	3713.4399	502.88	4857.0801	305.8781	0.605	23.312
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	3d5acfdf-7918-4449-9ced-865077ce3d9e	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	430.86	385.18	4096.8398	600.16	9137.5869	306.4968	0.5471	28.2033
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	899ee8f3-754a-40ae-a7be-d303fd8074b1	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	574.19	741.52	7437.9028	431.4722	10063.1113	303.881	0.6235	22.4118
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	0a1418bf-a2bb-406d-b5c8-4c53f0cd59c8	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	759.47	756.47	4790.2119	456.2273	8453.7275	300.894	0.7393	24.4005
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	d7334621-18fa-464c-b1d7-e58d5e541ab6	Detection		NeuN: Ignore*	Root object (Image)	Polygon	889.32	723.61	2907.2329	510.2329	9548.5205	300.2631	0.6412	23.3247
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	4675ee26-2ca9-4c06-935a-0d37d93d8fa0	Detection		NeuN: Ignore*	Root object (Image)	Polygon	458.63	705.28	2200.1128	331.4789	2763.0564	298.8713	0.6839	21.4608
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	f50fc880-1c26-4d39-83a0-36160602c5ea	Detection		NeuN: Ignore*	Root object (Image)	Polygon	865.7	795.31	1996.6028	406.6712	5377.5068	291.4022	0.5944	22.6879
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	18c37a01-33f1-47cb-97dc-b99cd4db1888	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	495.38	789.48	5137.5557	567.1667	7073.0557	293.2414	0.6154	26.2527
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	770f5f6d-66b5-4249-b0c6-f4032cb15ad2	Detection		NeuN: Ignore*	Root object (Image)	Polygon	445.22	720.37	2413.0151	336.3636	5210.8789	290.2451	0.6991	22.2381
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	47f775a4-b5df-4657-be52-3522ecb30726	Detection		NeuN: Ignore*	Root object (Image)	Polygon	581.99	757.7	3369.7646	473.5294	6476.147	285.6228	0.6246	23.9581
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	41038e2e-2802-4325-8341-b5f4b67dd98f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	487.17	532.66	2332.0725	328.7391	4733.7534	285.5068	0.6137	24.1676
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	1c27601f-eb58-4880-b08f-1e60b02aeb4f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	336.14	496.34	1716.9104	409.194	2678.5671	282.2575	0.4849	30.8117
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	70158dc1-e9dd-40c3-9877-229ae2ac176e	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	370.01	466.61	7142.1616	525.103	12917.1475	280.9949	0.6256	24.2073
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	2c404505-9ddb-482d-9cf0-7b72d7ff3d61	Detection		NeuN: Ignore*	Root object (Image)	Polygon	740.51	733.35	2184.8333	366.5454	4937.8032	274.889	0.6363	23.5069
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	d7f1238b-245e-4256-a0e2-f6603ea9ecef	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	541.39	381.05	10430.4717	435.2286	8663.7139	275.0067	0.6503	21.6858
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	eb3e7faf-8e54-422c-a856-11205f75fb47	Detection		NeuN: Ignore*	Root object (Image)	Polygon	734.28	686.53	3413.9683	383.254	6461.4126	272.3939	0.6636	24.6271
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	7940a8ce-479a-4b52-a574-3068ed3a09c2	Detection		NeuN: Ignore*	Root object (Image)	Polygon	871.06	712.56	3252.3691	417.4154	4401.6152	271.7462	0.6562	21.2857
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	143f101a-da87-4d30-b1c5-1702d6e1df33	Detection		NeuN: Ignore*	Root object (Image)	Polygon	854.44	618.71	2320.8386	828.9677	6985.8711	253.3565	0.5696	23.6095
DRG L F2_NeuN_IB4_Td-tomato_DAPI.lif - DRG L F2_coupe 3	a3c58c5f-a807-4d74-a171-37ae947bdfb8	Detection		NeuN: Ignore*	Root object (Image)	Polygon	276.44	628.07	3728.5625	399.3281	7020.8438	266.3768	0.662	22.159
