Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	ROI: 2.00 µm per pixel: Channel 2: Mean	ROI: 2.00 µm per pixel: Channel 3: Mean	ROI: 2.00 µm per pixel: Channel 4: Mean	Area µm^2	Circularity	Max diameter µm
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	3775b417-0a05-4742-84b6-f637cf35d001	Detection		NeuN: Ignore*	Root object (Image)	Polygon	611.97	777.8	1549.4832	367.1124	2709.7754	362.132	0.677	24.5533
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	159357ee-c656-4661-b621-4e5362e46399	Detection		NeuN: Ignore*	Root object (Image)	Polygon	829.68	467.27	2662.5222	464.5555	4842.9111	357.7477	0.634	26.5601
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	97209e26-7f28-4c85-b215-cd0189b1ee4a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	866.42	648.79	1595.6974	365.1711	3046.6711	323.5501	0.6779	23.628
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	b5c01688-bd38-4fb1-86b2-1905d0dd8909	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	415.47	807.78	4031.939	497.4756	3832.0977	352.7446	0.602	25.8451
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	2568c2cd-0848-40ba-93c6-0ed52ddddc8b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	524.33	885.81	2739.8022	370.1046	2807.3953	352.7408	0.5218	29.348
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	f5cc92be-eb42-43aa-bc31-d74ba2904f37	Detection		NeuN: Ignore*	Root object (Image)	Polygon	385.31	883.12	3060.3613	432.265	2899.2651	349.3756	0.6201	25.9874
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	27f7977c-1a7d-401c-89c7-5612002c3d5e	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	435.9	587.17	5969.2144	1809.0596	4158.8569	347.1345	0.4708	34.1762
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	ed9efd23-e977-43ec-8b17-c57b0a6804c2	Detection		NeuN: Ignore*	Root object (Image)	Polygon	732.11	529.07	1768.5421	414.2048	2945.0242	347.2427	0.6111	25.8699
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	00787ccb-c60b-4f02-95df-58f89ea19f9b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	926.23	709.89	1638.9398	476.1566	3448.6626	345.6164	0.6487	25.1521
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	9049c50a-f773-4ae3-8005-8b0416e3516c	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	385.97	424.47	4438.9751	525.0617	6261.6914	341.3792	0.582	28.0737
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	3049e1ca-1018-4862-a30f-7dc8ccfe7a52	Detection		NeuN: Ignore*	Root object (Image)	Polygon	366.18	578.39	1819.7858	462.0952	3469.7739	340.7363	0.5692	25.6806
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	1ef1c014-eb01-417f-aef0-31929b2a0684	Detection		NeuN: Ignore*	Root object (Image)	Polygon	573.22	315.36	1855.8046	494.8965	5648.8735	341.1021	0.474	35.2014
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	c25b759f-563e-4caf-832d-a3b58e39330a	Detection		NeuN: Ignore*: TREK1	Root object (Image)	Polygon	416.68	554.37	3123.634	20963.7441	3698.8049	340.118	0.592	28.812
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	a095e93f-51a2-4aa1-8cd5-2de85464f3b7	Detection		NeuN: Ignore*	Root object (Image)	Polygon	656.63	535.93	1602.5	384.1667	2196.5769	334.1066	0.67	23.3568
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	ec859ddf-796e-4ea4-83a5-654089ee15be	Detection		NeuN: Ignore*	Root object (Image)	Polygon	897.44	604.1	1537.7037	405.7778	3215.7778	332.388	0.6246	24.2521
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	73d9931e-b78d-4444-9746-b81dc1ed5a09	Detection		NeuN: Ignore*	Root object (Image)	Polygon	713.48	525.14	2281.6543	450.3087	5192.457	332.0046	0.5851	24.839
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	91101b9f-b430-408d-a3db-c56feae09baf	Detection		NeuN: Ignore*	Root object (Image)	Polygon	769.5	357.85	1860.0128	469.1667	3287.5	322.1434	0.5005	28.5361
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	dea30395-b893-4182-a369-74894a05cc3f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	767.06	382.81	1978.0494	444.6173	4034.7036	329.8839	0.4656	32.3794
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	91114e65-7095-48f4-82a2-d13bbfdb15a2	Detection		NeuN: Ignore*	Root object (Image)	Polygon	275.71	797.69	2100.3157	567.7632	5109.2104	328.9971	0.67	25.2249
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	cf7062b7-5dc8-4eb8-8cc3-ba341cdf396b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	430.58	470.18	1610.7028	467.2838	2627.2163	326.0181	0.7027	23.7745
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	92add21b-8c12-4cfa-aa88-dd360d71b6ca	Detection		NeuN: Ignore*	Root object (Image)	Polygon	904.29	751.79	1541.6974	496.4605	2785.8289	325.9839	0.621	27.9505
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	46aa61e6-77d7-4226-8bee-40d95ddd45fe	Detection		NeuN: Ignore*	Root object (Image)	Polygon	780.74	502.18	2722.1375	344.6	4502.7876	324.6347	0.5426	26.3362
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	d2dc7718-bc07-43ea-97c5-a2958bbebab6	Detection		NeuN: Ignore*	Root object (Image)	Polygon	839.28	809.5	1935.4634	1185.2439	5096.2075	324.4982	0.5898	26.2476
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	f95de53c-c4cb-4f7a-ab8e-889738276513	Detection		NeuN: Ignore*	Root object (Image)	Polygon	418.59	829.23	1753.8312	405.039	3047.4155	324.6169	0.5398	29.5376
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	a8cb4f10-6f02-466e-9015-3d11de2d5db5	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	730.36	571.02	4540.2739	477.0685	4716.7534	323.2445	0.6016	24.7153
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	b13ebe86-f0c3-4542-8a3d-7870ff6e2bc0	Detection		Ignore*	Root object (Image)	Polygon	170.13	876.54	1467.1039	327.8571	697.1688	322.8794	0.3171	41.5968
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	2814e965-6cc3-451c-a924-fca8206a8c68	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	850.03	605.54	4937.3618	639.7447	5164.2554	191.1608	0.5521	22.598
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	9f901059-32fc-4ae2-9332-4455b7b29c7b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	814.08	534.71	2482.7778	407.5803	4197.7778	321.8719	0.5766	25.4951
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	47feb704-6458-4c97-bd7f-301a9f35a093	Detection		NeuN: Ignore*	Root object (Image)	Polygon	302.62	843.04	2031.1644	522.8356	3440.0823	319.6298	0.6203	26.087
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	0f0b80f2-2ef1-49cf-9e4b-4db625ce77af	Detection		NeuN: Ignore*	Root object (Image)	Polygon	661.47	350.31	2951.8108	354.7297	2829.946	315.5072	0.5676	28.2305
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	7b563cce-8169-45b9-9f91-b9ecb7bd23f8	Detection		NeuN: Ignore*	Root object (Image)	Polygon	820.89	647.6	1327.2466	321.7808	1791.2466	310.4933	0.6455	25.1095
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	c98d5af8-0739-4cc8-bdcb-a053f24fda85	Detection		NeuN: Ignore*	Root object (Image)	Polygon	794.55	521.13	2389.9734	441.8533	7741.3599	307.756	0.5956	25.7789
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	e180fda1-58a1-4d77-9455-f355b4dd7089	Detection		NeuN: Ignore*	Root object (Image)	Polygon	865.01	775.48	1665.6389	528.9583	2554.3333	307.2388	0.6371	22.2128
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	836731ca-c2c4-48e7-a877-00a8a799214c	Detection		NeuN: Ignore*	Root object (Image)	Polygon	644.49	867.57	2071.627	399.5224	1769.1045	305.0908	0.5765	28.0865
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	1b787ded-c69c-4e5b-b445-977a8d93054f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	740.54	556.31	2078.863	364.1096	4607.1372	305.3705	0.622	22.9961
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	7e734d75-515f-4568-b915-54533ffc44ab	Detection		NeuN: Ignore*	Root object (Image)	Polygon	369.26	796.63	2058.6807	1169.0555	3555.7917	299.93	0.6552	22.4613
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	ae929027-f75d-449a-bbb7-0296dc20fdc2	Detection		NeuN: Ignore*	Root object (Image)	Polygon	905.83	686.37	3319.3044	775.1594	3226.9565	301.4761	0.679	24.2534
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	e4b71c35-4bff-474a-b4c2-67a68e877ac2	Detection		NeuN: Ignore*	Root object (Image)	Polygon	788.17	643.94	1674.2754	314.3623	2491.116	292.7504	0.6572	23.8402
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	26dd65c0-453d-447d-b4a0-e81f69f004d3	Detection		NeuN: Ignore*	Root object (Image)	Polygon	265.56	510.45	2074.627	473.1791	2720.8806	292.2239	0.6727	22.6366
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	d99cf668-0505-44ee-9deb-7bf751bc6e22	Detection		NeuN: Ignore*	Root object (Image)	Polygon	544.73	407.82	1637.2153	372.6615	3327.0461	264.233	0.4815	25.9023
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	f1823324-b615-4938-b01a-4a14a5a55638	Detection		NeuN: Ignore*	Root object (Image)	Polygon	706.03	573.35	1973.5352	421.3239	2702.5493	285.7386	0.6044	23.1638
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	d76fea4a-f84f-4312-bd0a-6bc922453320	Detection		NeuN: Ignore*	Root object (Image)	Polygon	319.29	801.31	3342.4783	541.4637	3905.4783	285.6263	0.6573	23.705
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	2756d666-cf6a-4670-9986-278a9772aa68	Detection		NeuN: Ignore*	Root object (Image)	Polygon	802.38	496.14	2878.75	396.7647	3784.7646	283.7439	0.6912	23.5058
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	53774b2f-ef0f-421f-9c46-f7f64b31b10e	Detection		NeuN: Ignore*	Root object (Image)	Polygon	867.4	845.07	1487.7539	384.3692	5790.4155	283.8861	0.6448	24.6958
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	f46a6107-d130-4c1f-9638-33e99b3e64e4	Detection		NeuN: Ignore*	Root object (Image)	Polygon	284.32	718.3	3599.7314	637.1045	5579.3433	282.0089	0.656	22.2029
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	75849ba0-6802-49ac-b0a2-18c94309e72f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	942.49	588.61	1949.723	306.9385	2284.6309	281.131	0.6362	24.5202
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	4094d46b-cbf4-4632-a4a6-7ce89a0554b5	Detection		NeuN: Ignore*	Root object (Image)	Polygon	236.86	701.87	2110.2	540.4615	5766.0156	280.128	0.4712	32.4234
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	2bd45942-e902-4e38-b722-87e2e1248144	Detection		NeuN: Ignore*	Root object (Image)	Polygon	892.82	634.68	2257.1365	316.197	2421.4092	276.1081	0.6052	25.6389
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	d5fec857-c6d8-41ba-9e3f-b2d92d2583a5	Detection		NeuN: Ignore*	Root object (Image)	Polygon	448.97	939.33	1838.2354	1296.2646	3836.1177	271.8825	0.443	34.6156
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	f287712b-615c-4528-b795-e4e7ad50521e	Detection		NeuN: Ignore*	Root object (Image)	Polygon	396.4	546.57	2235.2258	729.3065	3626.9517	267.3784	0.6127	25.5964
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	43721143-97ab-43ea-9366-f9dad46273e5	Detection		NeuN: Ignore*	Root object (Image)	Polygon	558.41	512.14	1683.2969	438.4531	3668.1719	264.1291	0.6348	22.3933
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	468f46a9-f08c-4f9b-a779-744191969b87	Detection		NeuN: Ignore*	Root object (Image)	Polygon	876.49	537.5	1171.7213	311.6066	2924.1147	259.9984	0.5205	27.8588
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	6d6dfcfd-c8e1-45b8-909c-6744caedbe85	Detection		NeuN: Ignore*	Root object (Image)	Polygon	352.4	659.46	3515.6191	414.2222	2448.5874	257.7394	0.6862	21.4948
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	d106356c-05e3-414e-a05c-ca0ca31a36b7	Detection		NeuN: Ignore*	Root object (Image)	Polygon	833.79	534.41	2715.1587	332.4921	4019.8889	254.6162	0.5911	24.1348
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	a649d534-f035-4679-ae67-ca61088f24a4	Detection		NeuN: Ignore*	Root object (Image)	Polygon	885.76	768.75	1845.9678	470.2742	5941.3872	253.5184	0.5476	23.7636
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	49fe134f-b9f7-4ee7-bb8a-9fc62e9c41e2	Detection		NeuN: Ignore*	Root object (Image)	Polygon	228.46	664.5	3616.7932	478.0517	4097.793	248.4938	0.6162	23.8369
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	d95de0f6-60ac-4a16-b122-a82df2acfabd	Detection		NeuN: Ignore*	Root object (Image)	Polygon	661.56	493.81	1734.322	503.7797	2952.5425	246.2675	0.6211	21.2254
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	bfb0870b-c9fd-4f1c-bb43-60d408c299ab	Detection		NeuN: Ignore*	Root object (Image)	Polygon	549.73	501.06	1503.1187	363.1526	3691.2881	245.5011	0.6164	23.5853
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	75da7266-466b-4ebb-922b-62bc309634ea	Detection		NeuN: Ignore*	Root object (Image)	Polygon	872.23	758.53	1908.1404	392.3684	4596.9297	242.2551	0.5513	24.7393
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	ae83c917-28de-4622-87ad-5435cb0f01be	Detection		NeuN: Ignore*	Root object (Image)	Polygon	606.95	392.79	1832.5178	344.6071	2406.0178	230.1742	0.536	23.2461
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	39901eca-6eaf-4c0d-82db-9f8f25dbe22a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	831.08	491.58	2164.4727	395.2	2932.8909	234.999	0.6499	20.3685
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	54bdd057-673a-4890-a3c4-33134e5c2d34	Detection		NeuN: Ignore*	Root object (Image)	Polygon	517.52	898.71	1509.037	325.5555	2099.574	230.506	0.5883	22.9431
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	5c23fe52-53be-48b4-9973-e005c4754678	Detection		NeuN: Ignore*	Root object (Image)	Polygon	634.12	546.01	1324.0754	305.4151	3867.9058	230.3649	0.6635	21.039
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	5da4c5af-7861-483a-9a4a-f5eed64a6ba8	Detection		NeuN: Ignore*	Root object (Image)	Polygon	443.62	456.15	1427.4546	345.2182	2168.8181	221.8735	0.6818	20.0149
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	e2695826-2e0d-44c6-afd6-f38b2a5bc882	Detection		NeuN: Ignore*	Root object (Image)	Polygon	675.91	379.68	1461.6604	318.717	1813.3585	220.3775	0.3898	30.3702
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	a48c57b2-1f8c-4bdd-b92b-90b021ed522a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	253.48	739.57	2841.7551	2489.3469	7877.3672	216.6155	0.661	18.8725
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	08f74093-f22d-436e-80d5-24714fa7d33b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	716.36	597.9	2680.4285	342.5306	4768.041	215.8831	0.6524	20.6745
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	d5eda193-d042-4a91-9516-4afa55bff8a8	Detection		NeuN: Ignore*	Root object (Image)	Polygon	909.3	805.36	2938.5103	952.2857	3263.0815	206.5542	0.5834	24.4158
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	535689ee-3d20-42dd-80c7-ada6c438446a	Detection		NeuN: Ignore*	Root object (Image)	Polygon	861.63	588.83	2223.7856	556.5714	4473.4761	167.6929	0.5372	21.8291
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	07901f35-5e99-4c08-a783-8bf5b80937dd	Detection		NeuN: Ignore*	Root object (Image)	Polygon	821.55	673.64	1366.52	340.16	1959.04	214.3864	0.7027	19.4997
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	23056d94-7219-41bc-a049-6b6b19941191	Detection		NeuN: Ignore*: TREK1	Root object (Image)	Polygon	944.83	789.51	2761.3479	5375.9346	6157.7607	209.6479	0.6439	19.4503
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	aad9ea70-fa66-4628-95a6-1ed63898ef8e	Detection		NeuN: Ignore*	Root object (Image)	Polygon	409.02	673.48	1610.3541	364.125	2635.5833	197.6268	0.6176	21.376
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	d386274c-f21b-4db1-97ee-a24b185f1689	Detection		NeuN: Ignore*	Root object (Image)	Polygon	710.6	380.58	2968.7021	408.4043	5654.915	196.8704	0.6448	18.1784
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	aff5164f-068e-48e4-afb1-1d97da5b77dd	Detection		NeuN: Ignore*	Root object (Image)	Polygon	643.49	430.9	1156.3405	295.617	3580	195.2513	0.5215	21.964
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	18ce2461-2701-49d8-b540-f3ecf7561f54	Detection		NeuN: Ignore*	Root object (Image)	Polygon	502.23	585.55	1647.8837	346	3466.0466	192.8725	0.702	17.3847
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	676ad30b-2c64-4112-8476-ba60d2b0efc3	Detection		NeuN: IB4: Ignore*	Root object (Image)	Polygon	717.79	580.19	4248.3809	440.0238	4836.1665	182.7616	0.6001	18.6879
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	68d8e7c0-6a04-4791-966d-ac28470e0aca	Detection		NeuN: Ignore*	Root object (Image)	Polygon	471.63	483.28	1814.0714	332.1905	2437.5239	179.2298	0.6858	17.6744
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	e58bc171-5328-436b-9337-8f2b41677757	Detection		NeuN: Ignore*	Root object (Image)	Polygon	486.42	385.51	2994.7949	378.3846	5725	179.4958	0.6771	18.6761
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	3f6646f0-d530-462f-94a5-d3eeb8bb2de3	Detection		NeuN: Ignore*	Root object (Image)	Polygon	448.9	928.2	3236.5681	436.0682	5822.3408	178.8758	0.6379	18.9062
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	806500b7-e004-4e62-9219-fc93a141cefa	Detection		NeuN: Ignore*	Root object (Image)	Polygon	881.07	781.29	1295.3112	364.3556	2704.8889	177.2483	0.5677	18.0116
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	2a551a0b-ac19-414e-9c85-9c83e44ada8e	Detection		NeuN: Ignore*	Root object (Image)	Polygon	835.11	662.6	1373.5476	356.119	3109.9285	173.5108	0.6103	19.9254
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	8770da1c-6841-4a00-a272-132b03b64b8b	Detection		Ignore*	Root object (Image)	Polygon	868.83	275.64	1079.0769	362.7436	467.5898	169.5023	0.6451	17.7338
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	72d20448-43ac-422d-956b-07560f29346f	Detection		NeuN: Ignore*	Root object (Image)	Polygon	374.53	569.27	2081.9761	491.1667	3460.8333	168.1189	0.539	20.7945
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	ac08d4f7-d605-4a67-9638-98eaa120d194	Detection		NeuN: Ignore*	Root object (Image)	Polygon	675.45	444.8	3452.1282	402.8974	4401.564	165.4935	0.6184	18.2433
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	fb91eff7-a77e-4d3d-bc92-c4936136a552	Detection		NeuN: Ignore*	Root object (Image)	Polygon	716.33	540.82	1440.8649	333.8378	4217.9731	163.488	0.6373	17.9228
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	86bc4149-ad10-487e-9583-f532ae482c15	Detection		NeuN: Ignore*	Root object (Image)	Polygon	489.43	926.06	1339.8918	334.7567	2917.6758	160.2482	0.5487	23.0692
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	96e051de-bbe6-4045-bcce-6f2c3035e12e	Detection		NeuN: Ignore*	Root object (Image)	Polygon	689.13	520.41	1916.9445	342.4445	4470.4443	158.8706	0.458	24.134
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	a6597564-7488-4249-9198-96affb303f13	Detection		Ignore*	Root object (Image)	Polygon	177.09	860.78	1671.2424	342.1212	706.9697	154.9878	0.6006	20.4001
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	4f2af9c6-f24b-4a77-855e-f1bbebda0d70	Detection		NeuN: Ignore*	Root object (Image)	Polygon	615.21	476.47	2007.4474	266.5	1925.0264	151.4949	0.5872	18.452
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	ea73bcff-840a-4812-9b7c-ac9d6f026d9d	Detection		NeuN: Ignore*	Root object (Image)	Polygon	689.15	360.8	1602.4	305.0286	2729.9714	148.7491	0.601	16.5367
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	164a7aec-fd27-4805-a85a-a4b6ec05ec8b	Detection		NeuN: Ignore*	Root object (Image)	Polygon	669.4	556.35	1465.3334	410.9333	1401.6333	137.3738	0.6557	17.1033
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	c5e42c47-8944-4365-be38-8ce7c5b81d5a	Detection		Ignore*: TREK1	Root object (Image)	Polygon	617.87	645.05	1574	11490.8828	629.9412	137.9901	0.6267	17.2608
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	57759f32-d2db-4d89-9c0c-6e7db44e03df	Detection		Ignore*	Root object (Image)	Polygon	56.16	877.13	1281.2333	291.9667	463.7333	135.2548	0.6536	16.1167
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	35290c16-7d53-4c6b-8d61-69db882ed635	Detection		Ignore*	Root object (Image)	Polygon	864.36	167.68	1202.3549	303.2903	731.2258	130.3648	0.5589	15.9458
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	13fda33a-17df-4a00-b41b-6ca5eddd7865	Detection		NeuN: Ignore*	Root object (Image)	Polygon	376.64	859.89	1357.9656	304.931	2419.2759	127.5046	0.6798	15.3515
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	7e8f8506-daa8-4821-b595-5c8dd5e79e30	Detection		NeuN: Ignore*	Root object (Image)	Polygon	398.23	842.64	1722.7742	368.3871	2365.3225	125.9897	0.6852	14.1783
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	c5810aa1-d776-430e-b826-050cb5118099	Detection		Ignore*	Root object (Image)	Polygon	856.02	253.15	1104.7407	403.5926	520.5555	124.1293	0.6373	15.5236
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	32229ae8-35dd-4ef8-bf7a-673873b3d358	Detection		Ignore*	Root object (Image)	Polygon	1032.2	87.64	855.8276	234.1379	417.3103	123.5071	0.4861	18.8812
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	ceae52bd-5257-4c27-9ee3-f0d474d0cf09	Detection		NeuN: Ignore*	Root object (Image)	Polygon	521.94	498.73	1436.0714	287.0357	2352.3215	119.8737	0.7264	14.5908
DRG L M3_NeuN_IB4_Td-tomato_DAPI.lif - DRG L M3_coupe 2	e9d5edd6-4e17-44e3-981d-78c127b1c432	Detection		NeuN: Ignore*	Root object (Image)	Polygon	243	732.1	1967.5186	539.1481	6248.0742	115.7473	0.6355	16.1943
